provider,mode,w,budget,found,expansions,arrival,optimal_arrival,suboptimality,closed,nonfinite,suite,world_index
scalar_onlstm,astar,,1800,True,797,47,46.0,1.0217391304347827,797,0,C_dyn_maze,4
scalar_onlstm,focal,1.0,1800,False,1800,-1,46.0,nan,1800,0,C_dyn_maze,4
scalar_onlstm,focal,1.1,1800,False,1800,-1,46.0,nan,1800,0,C_dyn_maze,4
scalar_onlstm,astar,,2500,True,797,47,46.0,1.0217391304347827,797,0,C_dyn_maze,4
scalar_onlstm,focal,1.0,2500,True,2149,46,46.0,1.0,2149,0,C_dyn_maze,4
scalar_onlstm,focal,1.1,2500,True,2057,46,46.0,1.0,2057,0,C_dyn_maze,4
scalar_onlstm_blind,astar,,1800,True,783,48,46.0,1.0434782608695652,783,0,C_dyn_maze,4
scalar_onlstm_blind,focal,1.0,1800,False,1800,-1,46.0,nan,1800,0,C_dyn_maze,4
scalar_onlstm_blind,focal,1.1,1800,False,1800,-1,46.0,nan,1800,0,C_dyn_maze,4
scalar_onlstm_blind,astar,,2500,True,783,48,46.0,1.0434782608695652,783,0,C_dyn_maze,4
scalar_onlstm_blind,focal,1.0,2500,True,2149,46,46.0,1.0,2149,0,C_dyn_maze,4
scalar_onlstm_blind,focal,1.1,2500,True,2075,46,46.0,1.0,2075,0,C_dyn_maze,4
field_unet,astar,,1800,True,249,47,46.0,1.0217391304347827,249,0,C_dyn_maze,4
field_unet,focal,1.0,1800,False,1800,-1,46.0,nan,1800,0,C_dyn_maze,4
field_unet,focal,1.1,1800,True,1782,47,46.0,1.0217391304347827,1782,0,C_dyn_maze,4
field_unet,astar,,2500,True,249,47,46.0,1.0217391304347827,249,0,C_dyn_maze,4
field_unet,focal,1.0,2500,True,2149,46,46.0,1.0,2149,0,C_dyn_maze,4
field_unet,focal,1.1,2500,True,1782,47,46.0,1.0217391304347827,1782,0,C_dyn_maze,4
field_unet_blind,astar,,1800,True,305,47,46.0,1.0217391304347827,305,0,C_dyn_maze,4
field_unet_blind,focal,1.0,1800,False,1800,-1,46.0,nan,1800,0,C_dyn_maze,4
field_unet_blind,focal,1.1,1800,False,1800,-1,46.0,nan,1800,0,C_dyn_maze,4
field_unet_blind,astar,,2500,True,305,47,46.0,1.0217391304347827,305,0,C_dyn_maze,4
field_unet_blind,focal,1.0,2500,True,2149,46,46.0,1.0,2149,0,C_dyn_maze,4
